INFO 2024-02-23 13:36:05,981 basehttp 6016 10884 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2024-02-23 13:36:05,981 basehttp 6016 1384 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2024-02-23 13:36:13,396 basehttp 6016 1384 "GET /admin/auth/ HTTP/1.1" 200 5556
INFO 2024-02-23 13:36:14,911 basehttp 6016 1384 "GET /admin/auth/group/ HTTP/1.1" 200 7245
INFO 2024-02-23 13:36:14,944 basehttp 6016 1384 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6811
INFO 2024-02-23 13:36:14,952 basehttp 6016 10884 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-02-23 13:36:14,955 basehttp 6016 4212 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2024-02-23 13:36:14,964 basehttp 6016 1384 "GET /static/admin/js/actions.js HTTP/1.1" 200 8067
INFO 2024-02-23 13:36:14,971 basehttp 6016 8252 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9042
INFO 2024-02-23 13:36:14,972 basehttp 6016 10884 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2024-02-23 13:36:14,973 basehttp 6016 2040 "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2024-02-23 13:36:15,020 basehttp 6016 6232 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2024-02-23 13:36:15,036 basehttp 6016 4212 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2024-02-23 13:36:15,049 basehttp 6016 2040 "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2024-02-23 13:36:15,102 basehttp 6016 2040 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2024-02-23 13:36:15,115 basehttp 6016 1384 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2024-02-23 13:36:15,164 basehttp 6016 1384 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2024-02-23 13:36:20,656 basehttp 6016 1384 "GET / HTTP/1.1" 200 10629
INFO 2024-02-23 13:36:22,733 basehttp 6016 1384 "GET /admin/auth/group/ HTTP/1.1" 200 7245
INFO 2024-02-23 13:36:27,814 basehttp 6016 1384 "GET / HTTP/1.1" 200 10629
INFO 2024-02-26 23:01:50,586 autoreload 3800 9052 Watching for file changes with StatReloader
INFO 2024-02-26 23:01:52,504 basehttp 3800 1396 "GET / HTTP/1.1" 200 10629
WARNING 2024-02-26 23:01:52,852 log 3800 1396 Not Found: /favicon.ico
WARNING 2024-02-26 23:01:52,853 basehttp 3800 1396 "GET /favicon.ico HTTP/1.1" 404 2113
WARNING 2024-02-26 23:02:02,524 log 3800 1396 Not Found: /orders
WARNING 2024-02-26 23:02:02,525 basehttp 3800 1396 "GET /orders HTTP/1.1" 404 2098
WARNING 2024-02-26 23:02:32,741 log 3800 1396 Not Found: /orders/1
WARNING 2024-02-26 23:02:32,742 basehttp 3800 1396 "GET /orders/1 HTTP/1.1" 404 2104
WARNING 2024-02-26 23:06:41,303 log 3800 1396 Not Found: /orders/1
WARNING 2024-02-26 23:06:41,305 basehttp 3800 1396 "GET /orders/1 HTTP/1.1" 404 2104
INFO 2024-02-26 23:06:51,867 basehttp 3800 1396 "GET / HTTP/1.1" 200 10629
WARNING 2024-02-26 23:07:09,158 log 3800 1396 Not Found: /user/1
WARNING 2024-02-26 23:07:09,159 basehttp 3800 1396 "GET /user/1 HTTP/1.1" 404 2098
WARNING 2024-02-26 23:07:32,875 log 3800 1396 Not Found: /products+/1
WARNING 2024-02-26 23:07:32,876 basehttp 3800 1396 "GET /products+/1 HTTP/1.1" 404 2113
WARNING 2024-02-26 23:07:38,995 log 3800 1396 Not Found: /products/1
